"year","town","cnt_sales","avg_sale_price","sale_price_q1","median_sale_price","sale_price_q3","avg_sales_ratio","sales_ratio_q1","median_sales_ratio","sales_ratio_q3","avg_assessed_value","assessed_value_q1","median_assessed_value","assessed_value_q3"
"2004","Eastford","64","151809.890625","47910.0000000000","155000.0000000000","229931.2500000000","0.9207466322343751","0.1715355895","0.4476502330","0.5645499910","66600.46875","17097.5000000000","64810.0000000000","105695.0000000000"
"2004","Easton","139","640407.8201438849","490000.0000000000","620000.0000000000","762500.0000000000","0.5883079043021583","0.4969894285","0.5451410260","0.6172134810","355128.4892086331","272925.0000000000","341140.0000000000","432330.0000000000"
"2004","Ellington","360","226122.11666666667","110375.0000000000","207150.0000000000","316225.0000000000","0.63552992505","0.3501153845","0.4530570680","0.5029759795","88980.47222222222","41140.0000000000","84655.0000000000","123492.5000000000"
"2004","Enfield","937","180645.27534685165","140000.0000000000","169900.0000000000","210000.0000000000","0.6894579960651014","0.4194756550","0.4581818180","0.5111014490","97783.75667022412","63210.0000000000","77210.0000000000","96180.0000000000"
"2004","Essex","45","424756.26666666666","280860.0000000000","343000.0000000000","500000.0000000000","0.8537647381333332","0.5424000000","0.6630769230","0.7459459460","264053.3333333333","175400.0000000000","226100.0000000000","304500.0000000000"
"2004","Fairfield","1420","559745.0605633802","359975.0000000000","492500.0000000000","729925.0000000000","0.6257499394119713","0.4121748178","0.4641378970","0.5314009835","273146.6338028169","172970.0000000000","227430.0000000000","338240.0000000000"
"2004","Farmington","672","325677.2589285714","168750.0000000000","249950.0000000000","371812.5000000000","0.5993662554880952","0.4870416670","0.5362793780","0.6089371367","177459.99404761905","91550.0000000000","122685.0000000000","196695.0000000000"
"2004","Franklin","12","207533.33333333334","115700.0000000000","204950.0000000000","280500.0000000000","0.7078012260833334","0.5338116155","0.6329455225","0.8726946775","140054.16666666666","86637.5000000000","122550.0000000000","214850.0000000000"
"2004","Glastonbury","830","316122.1493975904","183661.2500000000","275000.0000000000","409425.0000000000","0.8127490065048195","0.4909099265","0.5397130650","0.5963774595","167030.31325301205","98000.0000000000","145050.0000000000","208300.0000000000"
"2004","Goshen","118","211891.44915254237","88100.0000000000","139500.0000000000","339900.0000000000","0.8001464660169495","0.3653869050","0.4458576925","0.5576184210","108564.74576271187","35070.0000000000","61650.0000000000","165022.5000000000"
"2004","Granby","310","255074.55806451614","166000.0000000000","250000.0000000000","329750.0000000000","1.2521783159161286","0.5000860220","0.5539945700","0.6128874370","133543.7741935484","91592.5000000000","129885.0000000000","171990.0000000000"
"2004","Greenwich","1429","1635014.133659902","690000.0000000000","1150000.0000000000","2080000.0000000000","1.2339364494863536","0.3888235290","0.4576173910","0.5421500000","807894.3526941917","309820.0000000000","526610.0000000000","1017660.0000000000"
"2004","Griswold","355","156639.6028169014","81500.0000000000","155000.0000000000","209500.0000000000","0.5476546863718307","0.3712220705","0.4307089550","0.5256320060","71279.57746478873","43190.0000000000","70140.0000000000","93205.0000000000"
"2004","Groton","815","224800.42699386502","124000.0000000000","185000.0000000000","278950.0000000000","0.7434571448613494","0.3844700565","0.4396666670","0.5380762835","104308.96932515338","54915.0000000000","86450.0000000000","124390.0000000000"
"2004","Guilford","550","358001.94181818183","205750.0000000000","329650.0000000000","475000.0000000000","0.8258546667327288","0.4859322698","0.5631142855","0.6570863068","208661.2","130757.5000000000","186695.0000000000","263612.5000000000"
"2004","Haddam","195","254478.22564102564","130000.0000000000","242500.0000000000","350000.0000000000","0.5766789758871793","0.4198421050","0.4849072160","0.5836929225","112037.58974358975","51025.0000000000","109360.0000000000","159660.0000000000"
"2004","Hamden","1216","225495.43914473685","156975.0000000000","208000.0000000000","265000.0000000000","0.5611539528807569","0.3641981132","0.4073148650","0.4580705475","96361.9572368421","68022.5000000000","85225.0000000000","107730.0000000000"
"2004","Hampton","15","156360","65500.0000000000","173000.0000000000","238700.0000000000","0.6794857240000002","0.5377215485","0.6096296300","0.6920779360","87620","36450.0000000000","98000.0000000000","126750.0000000000"
"2004","Hartford","1917","177223.52008346375","90000.0000000000","145000.0000000000","189900.0000000000","0.4888451331893576","0.3080000000","0.3731355930","0.4648543690","70484.49295774648","39830.0000000000","56510.0000000000","71610.0000000000"
"2004","Hartland","34","176518.61764705883","123687.2500000000","185000.0000000000","222250.0000000000","0.5692084548823529","0.5006424952","0.5646444445","0.6744173408","97161.29411764706","64395.0000000000","101565.0000000000","128682.5000000000"
"2004","Harwinton","30","256646.66666666666","149925.0000000000","242500.0000000000","329500.0000000000","0.6270024256333335","0.5172710562","0.5744339640","0.6792074917","148305.66666666666","106860.0000000000","156947.0000000000","180920.0000000000"
"2004","Hebron","236","249085.2754237288","138250.0000000000","239450.0000000000","342000.0000000000","0.5237447032372885","0.4321137218","0.5244119215","0.5840926232","113638.09322033898","57470.0000000000","103160.0000000000","158360.0000000000"
"2004","Kent","56","245472.07142857142","197425.0000000000","226950.0000000000","275900.0000000000","0.6192362243392857","0.3089481408","0.4043310655","0.5390686275","101046.96428571429","75675.0000000000","89550.0000000000","111025.0000000000"
"2004","Killingly","555","157199.57477477478","103500.0000000000","160000.0000000000","205000.0000000000","0.6883580558882879","0.3741856495","0.4491465570","0.5243707940","70546.61261261262","40245.0000000000","71700.0000000000","92545.0000000000"
"2004","Killingworth","165","310253.096969697","153000.0000000000","334000.0000000000","440000.0000000000","0.9986783591090915","0.4743209880","0.5351739130","0.5950000000","159400.72727272726","72100.0000000000","180270.0000000000","237010.0000000000"
"2004","Lebanon","65","179872.4923076923","71000.0000000000","177500.0000000000","280134.0000000000","0.6906264510307694","0.4862135920","0.5551250000","0.6545064380","94724.15384615384","45430.0000000000","92420.0000000000","133230.0000000000"
"2004","Ledyard","430","198222.23953488373","130000.0000000000","198500.0000000000","255000.0000000000","0.5513860658581399","0.4335376775","0.4827043105","0.5452935068","95926.86046511628","57207.5000000000","93765.0000000000","119910.0000000000"
"2004","Lisbon","86","176006.27906976745","84250.0000000000","173950.0000000000","265225.0000000000","0.517892866906977","0.4003380032","0.4514643080","0.5485518810","76359.6511627907","40897.5000000000","77740.0000000000","111902.5000000000"
"2004","Litchfield","52","313440.25","164750.0000000000","243750.0000000000","391250.0000000000","0.6148704121346152","0.4603775938","0.5050860600","0.6492364258","152911.92307692306","95337.5000000000","134940.0000000000","192680.0000000000"
"2004","Lyme","26","504130.76923076925","331250.0000000000","437500.0000000000","589750.0000000000","0.7944903777692308","0.4232883455","0.5659258720","0.6393223718","243328","154900.0000000000","229732.5000000000","329079.0000000000"
"2004","Madison","396","481488.67424242425","327375.0000000000","427000.0000000000","631000.0000000000","0.6066024903409085","0.5032989690","0.5621637600","0.6329324360","258502.87878787878","182375.0000000000","235300.0000000000","335275.0000000000"
"2004","Manchester","1368","189836.12573099416","131975.0000000000","169000.0000000000","222000.0000000000","0.5472980465716357","0.4065789475","0.4615756825","0.5170424838","88650.48245614035","62375.0000000000","77900.0000000000","98425.0000000000"
"2004","Mansfield","262","171959.9503816794","81051.2500000000","175000.0000000000","239200.0000000000","0.4470611178625954","0.3630400198","0.4437158470","0.5131579845","72412.82442748091","27877.5000000000","73465.0000000000","109392.5000000000"
"2004","Marlborough","180","275155.1666666667","165000.0000000000","248250.0000000000","356750.0000000000","0.5380592535333336","0.3696614270","0.5039697305","0.5776717268","123850.94444444444","68602.5000000000","119540.0000000000","159797.5000000000"
"2004","Meriden","1640","154434.1506097561","110000.0000000000","150000.0000000000","187000.0000000000","0.6067790170853662","0.4138358822","0.4702459015","0.5594745620","73084.10365853658","54932.5000000000","71225.0000000000","87710.0000000000"
"2004","Middlebury","150","310509.23333333334","187600.0000000000","275000.0000000000","378000.0000000000","0.5245035755733334","0.4191604472","0.4796031130","0.5505700640","145189.93333333332","91842.5000000000","121380.0000000000","189325.0000000000"
"2004","Middlefield","69","225297.8115942029","160000.0000000000","229000.0000000000","265000.0000000000","0.6057256302753624","0.4456603770","0.4936624420","0.5505263160","114023.1884057971","89800.0000000000","109800.0000000000","129900.0000000000"
"2004","Middletown","1073","192839.6178937558","123000.0000000000","170000.0000000000","248000.0000000000","0.8967556054287036","0.4720000000","0.5248158640","0.5833913040","98903.1230195713","61070.0000000000","90760.0000000000","124390.0000000000"
"2004","Milford","1320","306193.7484848485","200750.0000000000","276050.0000000000","369000.0000000000","0.713777801771969","0.3443450173","0.3908042740","0.4455525472","126842.4696969697","84910.0000000000","108010.0000000000","144830.0000000000"
"2004","Monroe","107","360644.03738317755","262780.0000000000","347500.0000000000","464950.0000000000","0.6241078464672897","0.5350882355","0.5741304350","0.6225340455","229698.59813084113","174965.0000000000","211820.0000000000","284235.0000000000"
"2004","Montville","530","189944.87169811322","125000.0000000000","187700.0000000000","249975.0000000000","0.47316024771320736","0.3670395978","0.4509982410","0.5294907910","74842.95660377358","35297.5000000000","79500.0000000000","96842.5000000000"
"2004","Morris","61","169473.2786885246","62500.0000000000","150000.0000000000","250000.0000000000","1.7636719478688534","0.4236097560","0.5453600000","1.0452485880","123857.37704918033","57560.0000000000","104570.0000000000","174400.0000000000"
"2004","Naugatuck","919","162731.50163220894","102250.0000000000","164500.0000000000","215000.0000000000","0.7501742901719258","0.4639761905","0.5219442460","0.5946190480","86960.57671381936","54470.0000000000","90200.0000000000","111465.0000000000"
"2004","New Britain","1518","140208.96706192358","102625.0000000000","137000.0000000000","167000.0000000000","0.7024008662061914","0.4932900002","0.5502271530","0.6400737707","80122.43741765482","63647.5000000000","75775.0000000000","89600.0000000000"
"2004","New Canaan","95","1225102.252631579","787000.0000000000","1020000.0000000000","1507500.0000000000","0.9684682660105259","0.5377561500","0.6047619050","0.6915386120","808046.3157894737","497450.0000000000","616900.0000000000","1029500.0000000000"
"2004","New Fairfield","289","336242.14878892736","224500.0000000000","320084.0000000000","449000.0000000000","0.623413351851211","0.3823320160","0.4323773580","0.4865378150","148171.07266435988","97280.0000000000","129890.0000000000","187650.0000000000"
"2004","New Hartford","34","223000","140000.0000000000","210150.0000000000","298750.0000000000","0.5744579189117647","0.5318118280","0.5725904170","0.6328951755","126283.82352941176","83632.5000000000","118405.0000000000","176382.5000000000"
"2004","New Haven","2310","177127.4194805195","110000.0000000000","157000.0000000000","218000.0000000000","0.6103421257255394","0.3763210500","0.4480000000","0.5713506945","81687.76406926407","53200.0000000000","73010.0000000000","94692.5000000000"
"2004","New London","152","183613.81578947368","138125.0000000000","182250.0000000000","225000.0000000000","0.6412185561447368","0.5175693432","0.5872073815","0.6895553358","110418.28947368421","83160.0000000000","105105.0000000000","128555.0000000000"
"2004","New Milford","1059","279145.38715769595","147750.0000000000","260000.0000000000","375000.0000000000","0.7402053205571291","0.3860103140","0.4664864860","0.5321129335","124067.11803588292","57890.0000000000","120820.0000000000","174370.0000000000"
"2004","Newington","748","205490.02139037434","150375.0000000000","190000.0000000000","241109.2500000000","25.883956586152415","0.3962913750","0.4414788465","0.4920875962","91070.26203208556","61407.5000000000","87950.0000000000","106505.0000000000"
